web-scraper-order,web-scraper-start-url,page,Full Title,Artist,Genre,Instrument,Year
"1682403970-11120","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=33","Make It Funky","Ron C","Hip-Hop / Rap / R&B","Drums","by Ron C (1989)"
"1682403970-11121","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=33","Style Is Free","The 45 King","Hip-Hop / Rap / R&B","Drums","by The 45 King and Louie Louie feat. Lakim Shabazz (1989)"
"1682403970-11122","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=33","Style Is Free","Louie Louie","Hip-Hop / Rap / R&B","Drums","by The 45 King and Louie Louie feat. Lakim Shabazz (1989)"
"1682403970-11123","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=33","Style Is Free","Lakim Shabazz","Hip-Hop / Rap / R&B","Drums","by The 45 King and Louie Louie feat. Lakim Shabazz (1989)"
"1682403970-11124","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=33","Dance of the Mad Bastards","Pop Will Eat Itself","Electronic / Dance","Drums","by Pop Will Eat Itself (1990)"
"1682403970-11125","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=33","I Get My Roll On","South Central Cartel","Hip-Hop / Rap / R&B","Drums","by South Central Cartel (1992)"
"1682403972-11126","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=36","La Danse D'Hélène","Real Joy","Electronic / Dance","Drums","by Real Joy (1995)"
"1682403972-11127","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=36","Bust a Move","T.L.I.","Hip-Hop / Rap / R&B","Multiple Elements","by T.L.I. (1989)"
"1682403972-11128","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=36","Summertime (Is Get Busy Time) (Club Mix)","Pierre's Phantasy Club","Electronic / Dance","Drums","by Pierre's Phantasy Club (1989)"
"1682403972-11129","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=36","Memories of Joyce","Barry Adamson","Soundtrack / Library","Drums","by Barry Adamson (2012)"
"1682403972-11130","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=36","One Night in Neo Kobe City","Ika Chan","Soundtrack / Library","Drums","by Ika Chan and Mutsuhiko Izumi (1992)"
"1682403972-11131","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=36","One Night in Neo Kobe City","Mutsuhiko Izumi","Soundtrack / Library","Drums","by Ika Chan and Mutsuhiko Izumi (1992)"
"1682403972-11132","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=36","Behind the Silence","Blue System","Electronic / Dance","Drums","by Blue System (1990)"
"1682403972-11133","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=36","It's Rhythm Part 1","Master Cylinder","Hip-Hop / Rap / R&B","Drums","by Master Cylinder (1988)"
"1682403972-11134","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=36","Got to Be Real","8Ball & MJG","Hip-Hop / Rap / R&B","Drums","by 8Ball & MJG (1991)"
"1682403972-11135","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=36","Get Up and Have a Good Time (UK Remix)","Rob Base","Hip-Hop / Rap / R&B","Drums","by Rob Base (1990)"
"1682403972-11136","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=36","Nachtflug","Falco","Soul / Funk / Disco","Multiple Elements","by Falco (1992)"
"1682403972-11137","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=36","A Mind Is a Terrible Thing to Waste","MC Shan","Hip-Hop / Rap / R&B","Vocals / Lyrics","by MC Shan (1988)"
"1682403972-11138","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=36","Age of Loneliness (Enigmatic Club Mix)","Enigma","Electronic / Dance","Drums","by Enigma (1994)"
"1682403972-11139","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=36","Work Your Body","Kenta Nagata","Soundtrack / Library","Drums","by Kenta Nagata (1998)"
"1682403972-11140","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=36","Superhuman","Chris Webby","Hip-Hop / Rap / R&B","Drums","by Chris Webby (2014)"
"1682403972-11141","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=36","We're in This Together","Low Profile","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Low Profile (1989)"
"1682403972-11142","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=36","The Premise","Wagon Christ","Electronic / Dance","Drums","by Wagon Christ (2001)"
"1682403974-11143","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=39","Come Do Me","The Genius","Hip-Hop / Rap / R&B","Vocals / Lyrics","by The Genius (1991)"
"1682403974-11144","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=39","Brand New Funk 2k7","DJ Jazzy Jeff","Hip-Hop / Rap / R&B","Multiple Elements","by DJ Jazzy Jeff feat. Peedi Crakk (2007)"
"1682403974-11145","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=39","Brand New Funk 2k7","Peedi Crakk","Hip-Hop / Rap / R&B","Multiple Elements","by DJ Jazzy Jeff feat. Peedi Crakk (2007)"
"1682403974-11146","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=39","Girl","Heavy D & the Boyz","Hip-Hop / Rap / R&B","Drums","by Heavy D & the Boyz (1992)"
"1682403974-11147","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=39","King Sun With the Sword","King Sun","Hip-Hop / Rap / R&B","Drums","by King Sun (1990)"
"1682403974-11148","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=39","Она","Dolphin","Hip-Hop / Rap / R&B","Drums","by Dolphin (1999)"
"1682403974-11149","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=39","Funky Overthrow","Coppertone Conspiracy","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Coppertone Conspiracy (1992)"
"1682403974-11150","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=39","Rhymes So Def","Numarx","Hip-Hop / Rap / R&B","Multiple Elements","by Numarx (1987)"
"1682403974-11151","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=39","No Holds Barred","Sir Mix-a-Lot","Hip-Hop / Rap / R&B","Drums","by Sir Mix-a-Lot (1992)"
